# Player modifiers
th_heroic_mode_player = {
	naval_forcelimit_modifier = 2.05
	naval_maintenance_modifier = -0.41
	global_ship_recruit_speed = -0.102
	governing_capacity_modifier = 0.82
	 prestige_decay = -0.008
	legitimacy = 0.82
	republican_tradition = 0.82
	devotion = 0.82
	horde_unity = 0.82
	meritocracy = 0.82
	imperial_mandate = 0.82
	reduced_liberty_desire_on_same_continent = 41.0
	global_missionary_strength = 0.041
	missionary_maintenance_cost = -0.41
}
heroic_th_passive_ai_buff_against_dev_4200 = {
	technology_cost = -0.046
	idea_cost = -0.046
	build_cost = -0.14
	yearly_absolutism = 0.42
	global_regiment_recruit_speed = -0.105
	global_manpower_modifier = 2.1
	manpower_recovery_speed = 2.1
	land_forcelimit_modifier = 2.1
	land_maintenance_modifier = -0.42
	merc_maintenance_modifier = -0.42
	global_sailors_modifier = 2.1
	sailors_recovery_speed = 2.1
	naval_forcelimit_modifier = 2.1
	naval_maintenance_modifier = -0.42
	global_ship_recruit_speed = -0.105
	governing_capacity_modifier = 0.84
	 prestige_decay = -0.008
	legitimacy = 0.84
	republican_tradition = 0.84
	devotion = 0.84
	horde_unity = 0.84
	meritocracy = 0.84
	imperial_mandate = 0.84
	reduced_liberty_desire_on_same_continent = 42.0
	global_missionary_strength = 0.042
	missionary_maintenance_cost = -0.42
}
heroic_th_passive_ai_buff_against_dev_4300 = {
	technology_cost = -0.047
	idea_cost = -0.047
	build_cost = -0.143
	yearly_absolutism = 0.43
	global_regiment_recruit_speed = -0.107
	global_manpower_modifier = 2.15
	manpower_recovery_speed = 2.15
	land_forcelimit_modifier = 2.15
	land_maintenance_modifier = -0.43
	merc_maintenance_modifier = -0.43
	global_sailors_modifier = 2.15
	sailors_recovery_speed = 2.15
	naval_forcelimit_modifier = 2.15
	naval_maintenance_modifier = -0.43
	global_ship_recruit_speed = -0.107
	governing_capacity_modifier = 0.86
	 prestige_decay = -0.009
	legitimacy = 0.86
	republican_tradition = 0.86
	devotion = 0.86
	horde_unity = 0.86
	meritocracy = 0.86
	imperial_mandate = 0.86
	reduced_liberty_desire_on_same_continent = 43.0
	global_missionary_strength = 0.043
	missionary_maintenance_cost = -0.43
}
heroic_th_passive_ai_buff_against_dev_4400 = {
	technology_cost = -0.048
	idea_cost = -0.048
	build_cost = -0.147
	yearly_absolutism = 0.44
	global_regiment_recruit_speed = -0.11
	global_manpower_modifier = 2.2
	manpower_recovery_speed = 2.2
	land_forcelimit_modifier = 2.2
	land_maintenance_modifier = -0.44
	merc_maintenance_modifier = -0.44
	global_sailors_modifier = 2.2
	sailors_recovery_speed = 2.2
	naval_forcelimit_modifier = 2.2
	naval_maintenance_modifier = -0.44
	global_ship_recruit_speed = -0.11
	governing_capacity_modifier = 0.88
	 prestige_decay = -0.009
	legitimacy = 0.88
	republican_tradition = 0.88
	devotion = 0.88
	horde_unity = 0.88
	meritocracy = 0.88
	imperial_mandate = 0.88
	reduced_liberty_desire_on_same_continent = 44.0
	global_missionary_strength = 0.044
	missionary_maintenance_cost = -0.44
}
heroic_th_passive_ai_buff_against_dev_4500 = {
	technology_cost = -0.049
	idea_cost = -0.049
	build_cost = -0.15
	yearly_absolutism = 0.45
	global_regiment_recruit_speed = -0.112
	global_manpower_modifier = 2.25
	manpower_recovery_speed = 2.25
	land_forcelimit_modifier = 2.25
	land_maintenance_modifier = -0.45
	merc_maintenance_modifier = -0.45
	global_sailors_modifier = 2.25
	sailors_recovery_speed = 2.25
	naval_forcelimit_modifier = 2.25
	naval_maintenance_modifier = -0.45
	global_ship_recruit_speed = -0.112
	governing_capacity_modifier = 0.9
	 prestige_decay = -0.009
	legitimacy = 0.9
	republican_tradition = 0.9
	devotion = 0.9
	horde_unity = 0.9
	meritocracy = 0.9
	imperial_mandate = 0.9
	reduced_liberty_desire_on_same_continent = 45.0
	global_missionary_strength = 0.045
	missionary_maintenance_cost = -0.45
}
heroic_th_passive_ai_buff_against_dev_4600 = {
	technology_cost = -0.051
	idea_cost = -0.051
	build_cost = -0.153
	yearly_absolutism = 0.46
	global_regiment_recruit_speed = -0.115
	global_manpower_modifier = 2.3
	manpower_recovery_speed = 2.3
	land_forcelimit_modifier = 2.3
	land_maintenance_modifier = -0.46
	merc_maintenance_modifier = -0.46
	global_sailors_modifier = 2.3
	sailors_recovery_speed = 2.3
	naval_forcelimit_modifier = 2.3
	naval_maintenance_modifier = -0.46
	global_ship_recruit_speed = -0.115
	governing_capacity_modifier = 0.92
	 prestige_decay = -0.009
	legitimacy = 0.92
	republican_tradition = 0.92
	devotion = 0.92
	horde_unity = 0.92
	meritocracy = 0.92
	imperial_mandate = 0.92
	reduced_liberty_desire_on_same_continent = 46.0
	global_missionary_strength = 0.046
	missionary_maintenance_cost = -0.46
}
heroic_th_passive_ai_buff_against_dev_4700 = {
	technology_cost = -0.052
	idea_cost = -0.052
	build_cost = -0.157
	yearly_absolutism = 0.47
	global_regiment_recruit_speed = -0.117
	global_manpower_modifier = 2.35
	manpower_recovery_speed = 2.35
	land_forcelimit_modifier = 2.35
	land_maintenance_modifier = -0.47
	merc_maintenance_modifier = -0.47
	global_sailors_modifier = 2.35
	sailors_recovery_speed = 2.35
	naval_forcelimit_modifier = 2.35
	naval_maintenance_modifier = -0.47
	global_ship_recruit_speed = -0.117
	governing_capacity_modifier = 0.94
	 prestige_decay = -0.009
	legitimacy = 0.94
	republican_tradition = 0.94
	devotion = 0.94
	horde_unity = 0.94
	meritocracy = 0.94
	imperial_mandate = 0.94
	reduced_liberty_desire_on_same_continent = 47.0
	global_missionary_strength = 0.047
	missionary_maintenance_cost = -0.47
}
heroic_th_passive_ai_buff_against_dev_4800 = {
	technology_cost = -0.053
	idea_cost = -0.053
	build_cost = -0.16
	yearly_absolutism = 0.48
	global_regiment_recruit_speed = -0.12
	global_manpower_modifier = 2.4
	manpower_recovery_speed = 2.4
	land_forcelimit_modifier = 2.4
	land_maintenance_modifier = -0.48
	merc_maintenance_modifier = -0.48
	global_sailors_modifier = 2.4
	sailors_recovery_speed = 2.4
	naval_forcelimit_modifier = 2.4
	naval_maintenance_modifier = -0.48
	global_ship_recruit_speed = -0.12
	governing_capacity_modifier = 0.96
	 prestige_decay = -0.01
	legitimacy = 0.96
	republican_tradition = 0.96
	devotion = 0.96
	horde_unity = 0.96
	meritocracy = 0.96
	imperial_mandate = 0.96
	reduced_liberty_desire_on_same_continent = 48.0
	global_missionary_strength = 0.048
	missionary_maintenance_cost = -0.48
}
heroic_th_passive_ai_buff_against_dev_4900 = {
	technology_cost = -0.054
	idea_cost = -0.054
	build_cost = -0.163
	yearly_absolutism = 0.49
	global_regiment_recruit_speed = -0.122
	global_manpower_modifier = 2.45
	manpower_recovery_speed = 2.45
	land_forcelimit_modifier = 2.45
	land_maintenance_modifier = -0.49
	merc_maintenance_modifier = -0.49
	global_sailors_modifier = 2.45
	sailors_recovery_speed = 2.45
	naval_forcelimit_modifier = 2.45
	naval_maintenance_modifier = -0.49
	global_ship_recruit_speed = -0.122
	governing_capacity_modifier = 0.98
	 prestige_decay = -0.01
	legitimacy = 0.98
	republican_tradition = 0.98
	devotion = 0.98
	horde_unity = 0.98
	meritocracy = 0.98
	imperial_mandate = 0.98
	reduced_liberty_desire_on_same_continent = 49.0
	global_missionary_strength = 0.049
	missionary_maintenance_cost = -0.49
}
heroic_th_passive_ai_buff_against_dev_5000 = {
	technology_cost = -0.055
	idea_cost = -0.055
	build_cost = -0.167
	yearly_absolutism = 0.5
	global_regiment_recruit_speed = -0.125
	global_manpower_modifier = 2.5
	manpower_recovery_speed = 2.5
	land_forcelimit_modifier = 2.5
	land_maintenance_modifier = -0.5
	merc_maintenance_modifier = -0.5
	global_sailors_modifier = 2.5
	sailors_recovery_speed = 2.5
	naval_forcelimit_modifier = 2.5
	naval_maintenance_modifier = -0.5
	global_ship_recruit_speed = -0.125
	governing_capacity_modifier = 1.0
	 prestige_decay = -0.01
	legitimacy = 1.0
	republican_tradition = 1.0
	devotion = 1.0
	horde_unity = 1.0
	meritocracy = 1.0
	imperial_mandate = 1.0
	reduced_liberty_desire_on_same_continent = 50.0
	global_missionary_strength = 0.05
	missionary_maintenance_cost = -0.5
}
heroic_th_passive_ai_buff_against_dev_5100 = {
	technology_cost = -0.056
	idea_cost = -0.056
	build_cost = -0.17
	yearly_absolutism = 0.51
	global_regiment_recruit_speed = -0.127
	global_manpower_modifier = 2.55
	manpower_recovery_speed = 2.55
	land_forcelimit_modifier = 2.55
	land_maintenance_modifier = -0.51
	merc_maintenance_modifier = -0.51
	global_sailors_modifier = 2.55
	sailors_recovery_speed = 2.55
	naval_forcelimit_modifier = 2.55
	naval_maintenance_modifier = -0.51
	global_ship_recruit_speed = -0.127
	governing_capacity_modifier = 1.02
	 prestige_decay = -0.01
	legitimacy = 1.02
	republican_tradition = 1.02
	devotion = 1.02
	horde_unity = 1.02
	meritocracy = 1.02
	imperial_mandate = 1.02
	reduced_liberty_desire_on_same_continent = 51.0
	global_missionary_strength = 0.051
	missionary_maintenance_cost = -0.51
}
heroic_th_passive_ai_buff_against_dev_5200 = {
	technology_cost = -0.057
	idea_cost = -0.057
	build_cost = -0.173
	yearly_absolutism = 0.52
	global_regiment_recruit_speed = -0.13
	global_manpower_modifier = 2.6
	manpower_recovery_speed = 2.6
	land_forcelimit_modifier = 2.6
	land_maintenance_modifier = -0.52
	merc_maintenance_modifier = -0.52
	global_sailors_modifier = 2.6
	sailors_recovery_speed = 2.6
	naval_forcelimit_modifier = 2.6
	naval_maintenance_modifier = -0.52
	global_ship_recruit_speed = -0.13
	governing_capacity_modifier = 1.04
	 prestige_decay = -0.01
	legitimacy = 1.04
	republican_tradition = 1.04
	devotion = 1.04
	horde_unity = 1.04
	meritocracy = 1.04
	imperial_mandate = 1.04
	reduced_liberty_desire_on_same_continent = 52.0
	global_missionary_strength = 0.052
	missionary_maintenance_cost = -0.52
}
heroic_th_passive_ai_buff_against_dev_5300 = {
	technology_cost = -0.058
	idea_cost = -0.058
	build_cost = -0.177
	yearly_absolutism = 0.53
	global_regiment_recruit_speed = -0.132
	global_manpower_modifier = 2.65
	manpower_recovery_speed = 2.65
	land_forcelimit_modifier = 2.65
	land_maintenance_modifier = -0.53
	merc_maintenance_modifier = -0.53
	global_sailors_modifier = 2.65
	sailors_recovery_speed = 2.65
	naval_forcelimit_modifier = 2.65
	naval_maintenance_modifier = -0.53
	global_ship_recruit_speed = -0.132
	governing_capacity_modifier = 1.06
	 prestige_decay = -0.011
	legitimacy = 1.06
	republican_tradition = 1.06
	devotion = 1.06
	horde_unity = 1.06
	meritocracy = 1.06
	imperial_mandate = 1.06
	reduced_liberty_desire_on_same_continent = 53.0
	global_missionary_strength = 0.053
	missionary_maintenance_cost = -0.53
}
heroic_th_passive_ai_buff_against_dev_5400 = {
	technology_cost = -0.059
	idea_cost = -0.059
	build_cost = -0.18
	yearly_absolutism = 0.54
	global_regiment_recruit_speed = -0.135
	global_manpower_modifier = 2.7
	manpower_recovery_speed = 2.7
	land_forcelimit_modifier = 2.7
	land_maintenance_modifier = -0.54
	merc_maintenance_modifier = -0.54
	global_sailors_modifier = 2.7
	sailors_recovery_speed = 2.7
	naval_forcelimit_modifier = 2.7
	naval_maintenance_modifier = -0.54
	global_ship_recruit_speed = -0.135
	governing_capacity_modifier = 1.08
	 prestige_decay = -0.011
	legitimacy = 1.08
	republican_tradition = 1.08
	devotion = 1.08
	horde_unity = 1.08
	meritocracy = 1.08
	imperial_mandate = 1.08
	reduced_liberty_desire_on_same_continent = 54.0
	global_missionary_strength = 0.054
	missionary_maintenance_cost = -0.54
}
heroic_th_passive_ai_buff_against_dev_5500 = {
	technology_cost = -0.061
	idea_cost = -0.061
	build_cost = -0.183
	yearly_absolutism = 0.55
	global_regiment_recruit_speed = -0.137
	global_manpower_modifier = 2.75
	manpower_recovery_speed = 2.75
	land_forcelimit_modifier = 2.75
	land_maintenance_modifier = -0.55
	merc_maintenance_modifier = -0.55
	global_sailors_modifier = 2.75
	sailors_recovery_speed = 2.75
	naval_forcelimit_modifier = 2.75
	naval_maintenance_modifier = -0.55
	global_ship_recruit_speed = -0.137
	governing_capacity_modifier = 1.1
	 prestige_decay = -0.011
	legitimacy = 1.1
	republican_tradition = 1.1
	devotion = 1.1
	horde_unity = 1.1
	meritocracy = 1.1
	imperial_mandate = 1.1
	reduced_liberty_desire_on_same_continent = 55.0
	global_missionary_strength = 0.055
	missionary_maintenance_cost = -0.55
}
heroic_th_passive_ai_buff_against_dev_5600 = {
	technology_cost = -0.062
	idea_cost = -0.062
	build_cost = -0.187
	yearly_absolutism = 0.56
	global_regiment_recruit_speed = -0.14
	global_manpower_modifier = 2.8
	manpower_recovery_speed = 2.8
	land_forcelimit_modifier = 2.8
	land_maintenance_modifier = -0.56
	merc_maintenance_modifier = -0.56
	global_sailors_modifier = 2.8
	sailors_recovery_speed = 2.8
	naval_forcelimit_modifier = 2.8
	naval_maintenance_modifier = -0.56
	global_ship_recruit_speed = -0.14
	governing_capacity_modifier = 1.12
	 prestige_decay = -0.011
	legitimacy = 1.12
	republican_tradition = 1.12
	devotion = 1.12
	horde_unity = 1.12
	meritocracy = 1.12
	imperial_mandate = 1.12
	reduced_liberty_desire_on_same_continent = 56.0
	global_missionary_strength = 0.056
	missionary_maintenance_cost = -0.56
}
heroic_th_passive_ai_buff_against_dev_5700 = {
	technology_cost = -0.063
	idea_cost = -0.063
	build_cost = -0.19
	yearly_absolutism = 0.57
	global_regiment_recruit_speed = -0.142
	global_manpower_modifier = 2.85
	manpower_recovery_speed = 2.85
	land_forcelimit_modifier = 2.85
	land_maintenance_modifier = -0.57
	merc_maintenance_modifier = -0.57
	global_sailors_modifier = 2.85
	sailors_recovery_speed = 2.85
	naval_forcelimit_modifier = 2.85
	naval_maintenance_modifier = -0.57
	global_ship_recruit_speed = -0.142
	governing_capacity_modifier = 1.14
	 prestige_decay = -0.011
	legitimacy = 1.14
	republican_tradition = 1.14
	devotion = 1.14
	horde_unity = 1.14
	meritocracy = 1.14
	imperial_mandate = 1.14
	reduced_liberty_desire_on_same_continent = 57.0
	global_missionary_strength = 0.057
	missionary_maintenance_cost = -0.57
}
heroic_th_passive_ai_buff_against_dev_5800 = {
	technology_cost = -0.064
	idea_cost = -0.064
	build_cost = -0.193
	yearly_absolutism = 0.58
	global_regiment_recruit_speed = -0.145
	global_manpower_modifier = 2.9
	manpower_recovery_speed = 2.9
	land_forcelimit_modifier = 2.9
	land_maintenance_modifier = -0.58
	merc_maintenance_modifier = -0.58
	global_sailors_modifier = 2.9
	sailors_recovery_speed = 2.9
	naval_forcelimit_modifier = 2.9
	naval_maintenance_modifier = -0.58
	global_ship_recruit_speed = -0.145
	governing_capacity_modifier = 1.16
	 prestige_decay = -0.012
	legitimacy = 1.16
	republican_tradition = 1.16
	devotion = 1.16
	horde_unity = 1.16
	meritocracy = 1.16
	imperial_mandate = 1.16
	reduced_liberty_desire_on_same_continent = 58.0
	global_missionary_strength = 0.058
	missionary_maintenance_cost = -0.58
}
heroic_th_passive_ai_buff_against_dev_5900 = {
	technology_cost = -0.065
	idea_cost = -0.065
	build_cost = -0.197
	yearly_absolutism = 0.59
	global_regiment_recruit_speed = -0.147
	global_manpower_modifier = 2.95
	manpower_recovery_speed = 2.95
	land_forcelimit_modifier = 2.95
	land_maintenance_modifier = -0.59
	merc_maintenance_modifier = -0.59
	global_sailors_modifier = 2.95
	sailors_recovery_speed = 2.95
	naval_forcelimit_modifier = 2.95
	naval_maintenance_modifier = -0.59
	global_ship_recruit_speed = -0.147
	governing_capacity_modifier = 1.18
	 prestige_decay = -0.012
	legitimacy = 1.18
	republican_tradition = 1.18
	devotion = 1.18
	horde_unity = 1.18
	meritocracy = 1.18
	imperial_mandate = 1.18
	reduced_liberty_desire_on_same_continent = 59.0
	global_missionary_strength = 0.059
	missionary_maintenance_cost = -0.59
}
heroic_th_passive_ai_buff_against_dev_6000 = {
	technology_cost = -0.066
	idea_cost = -0.066
	build_cost = -0.2
	yearly_absolutism = 0.6
	global_regiment_recruit_speed = -0.15
	global_manpower_modifier = 3.0
	manpower_recovery_speed = 3.0
	land_forcelimit_modifier = 3.0
	land_maintenance_modifier = -0.6
	merc_maintenance_modifier = -0.6
	global_sailors_modifier = 3.0
	sailors_recovery_speed = 3.0
	naval_forcelimit_modifier = 3.0
	naval_maintenance_modifier = -0.6
	global_ship_recruit_speed = -0.15
	governing_capacity_modifier = 1.2
	 prestige_decay = -0.012
	legitimacy = 1.2
	republican_tradition = 1.2
	devotion = 1.2
	horde_unity = 1.2
	meritocracy = 1.2
	imperial_mandate = 1.2
	reduced_liberty_desire_on_same_continent = 60.0
	global_missionary_strength = 0.06
	missionary_maintenance_cost = -0.6
}
heroic_th_passive_ai_buff_against_dev_6100 = {
	technology_cost = -0.067
	idea_cost = -0.067
	build_cost = -0.203
	yearly_absolutism = 0.61
	global_regiment_recruit_speed = -0.152
	global_manpower_modifier = 3.05
	manpower_recovery_speed = 3.05
	land_forcelimit_modifier = 3.05
	land_maintenance_modifier = -0.61
	merc_maintenance_modifier = -0.61
	global_sailors_modifier = 3.05
	sailors_recovery_speed = 3.05
	naval_forcelimit_modifier = 3.05
	naval_maintenance_modifier = -0.61
	global_ship_recruit_speed = -0.152
	governing_capacity_modifier = 1.22
	 prestige_decay = -0.012
	legitimacy = 1.22
	republican_tradition = 1.22
	devotion = 1.22
	horde_unity = 1.22
	meritocracy = 1.22
	imperial_mandate = 1.22
	reduced_liberty_desire_on_same_continent = 61.0
	global_missionary_strength = 0.061
	missionary_maintenance_cost = -0.61
}
heroic_th_passive_ai_buff_against_dev_6200 = {
	technology_cost = -0.068
	idea_cost = -0.068
	build_cost = -0.207
	yearly_absolutism = 0.62
	global_regiment_recruit_speed = -0.155
	global_manpower_modifier = 3.1
	manpower_recovery_speed = 3.1
	land_forcelimit_modifier = 3.1
	land_maintenance_modifier = -0.62
	merc_maintenance_modifier = -0.62
	global_sailors_modifier = 3.1
	sailors_recovery_speed = 3.1
	naval_forcelimit_modifier = 3.1
	naval_maintenance_modifier = -0.62
	global_ship_recruit_speed = -0.155
	governing_capacity_modifier = 1.24
	 prestige_decay = -0.012
	legitimacy = 1.24
	republican_tradition = 1.24
	devotion = 1.24
	horde_unity = 1.24
	meritocracy = 1.24
	imperial_mandate = 1.24
	reduced_liberty_desire_on_same_continent = 62.0
	global_missionary_strength = 0.062
	missionary_maintenance_cost = -0.62
}
heroic_th_passive_ai_buff_against_dev_6300 = {
	technology_cost = -0.069
	idea_cost = -0.069
	build_cost = -0.21
	yearly_absolutism = 0.63
	global_regiment_recruit_speed = -0.157
	global_manpower_modifier = 3.15
	manpower_recovery_speed = 3.15
	land_forcelimit_modifier = 3.15
	land_maintenance_modifier = -0.63
	merc_maintenance_modifier = -0.63
	global_sailors_modifier = 3.15
	sailors_recovery_speed = 3.15
	naval_forcelimit_modifier = 3.15
	naval_maintenance_modifier = -0.63
